#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,last,,,,,,,,,,
,result,table,_start,_stop,_time,_value,ID,_field,_measurement,host,topic
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:23.93Z,12626,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:23.98Z,12635,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.03Z,12639,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.08Z,12648,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.12Z,12653,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.17Z,12660,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.21Z,12666,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.26Z,12672,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.31Z,12678,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.35Z,12680,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.4Z,12691,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.45Z,12694,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.5Z,12703,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.55Z,12707,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.6Z,12718,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.65Z,12721,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.69Z,12730,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.74Z,12735,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.79Z,12742,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.83Z,12748,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.88Z,12749,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.93Z,12761,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:24.98Z,12767,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.02Z,12773,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.07Z,12775,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.12Z,12786,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.16Z,12789,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.21Z,12798,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.25Z,12799,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.26Z,12802,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.3Z,12810,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.35Z,12816,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.41Z,12824,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.46Z,12829,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.5Z,12837,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.55Z,12843,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.59Z,12849,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.64Z,12855,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.69Z,12857,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.74Z,12868,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.8Z,12875,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.85Z,12882,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.9Z,12884,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:25.95Z,12896,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26Z,12902,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.05Z,12908,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.11Z,12916,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.16Z,12923,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.21Z,12924,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.26Z,12937,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.31Z,12943,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.37Z,12949,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.42Z,12957,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.47Z,12964,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.52Z,12965,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.56Z,12976,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.61Z,12978,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.65Z,12988,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.7Z,12991,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.75Z,13001,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.79Z,13005,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.84Z,13013,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.89Z,13019,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.93Z,13026,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:26.98Z,13032,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.03Z,13038,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.08Z,13044,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.12Z,13047,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.17Z,13057,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.21Z,13059,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.26Z,13069,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.31Z,13073,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.35Z,13081,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.4Z,13086,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.44Z,13093,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.49Z,13100,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.54Z,13106,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.6Z,13114,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.65Z,13120,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.7Z,13127,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.74Z,13128,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.8Z,13141,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.85Z,13147,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.91Z,13154,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:27.96Z,13161,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28Z,13167,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.05Z,13173,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.09Z,13180,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.14Z,13181,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.19Z,13192,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.23Z,13195,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.28Z,13204,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.33Z,13209,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.37Z,13210,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.38Z,13217,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.42Z,13222,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.47Z,13229,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.52Z,13235,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.56Z,13242,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.61Z,13248,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.66Z,13250,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.71Z,13260,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.75Z,13263,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.8Z,13273,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.86Z,13277,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.91Z,13287,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:28.97Z,13291,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.01Z,13301,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.06Z,13304,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.11Z,13314,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.15Z,13317,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.2Z,13326,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.25Z,13331,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.3Z,13338,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.34Z,13344,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.39Z,13351,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.45Z,13358,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.5Z,13365,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.54Z,13371,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.59Z,13378,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.64Z,13384,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.68Z,13390,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.73Z,13396,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.78Z,13398,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.82Z,13408,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.87Z,13412,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.92Z,13421,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:29.96Z,13426,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.01Z,13433,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.05Z,13437,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.06Z,13439,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.1Z,13446,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.15Z,13452,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.2Z,13458,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.24Z,13464,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.29Z,13467,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.33Z,13472,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.34Z,13477,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.38Z,13480,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.43Z,13489,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.48Z,13494,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.52Z,13501,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.57Z,13506,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.62Z,13513,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.66Z,13520,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.71Z,13526,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.76Z,13532,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.8Z,13534,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.86Z,13545,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.91Z,13552,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:30.96Z,13559,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:31Z,13561,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:31.05Z,13572,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:01:31.1Z,13575,779,vote,votes,11dfbebbbbc4,mqtt_spammer
